player_id,mu,sigma_sq,firstName,lastName,sigma,con_rating
8477836,1500.1172174298172,2498.7888358110436,Matt,Carey,49.9878868908363,1400.1414436481446
8476522,1500.1112564324428,2498.7043423976634,Adam,Payerl,49.987041744812856,1400.1371729428172
8475332,1500.09812058821,2498.6957251912027,Adam,Almquist,49.98695555033536,1400.1242094875392
8477082,1500.0671184504235,2497.4802684061933,Dmitry,Korobov,49.97479633181303,1400.1175257867974
8476086,1500.0497258206833,2498.754877829889,Justin,Johnson,49.987547227583484,1400.0746313655163
8469798,1500.0634352677216,2500.0,Maxime,Fortunus,50.0,1400.0634352677216
8475190,1500.0335840002992,2498.691757255686,Jamie,Devane,49.98691586060982,1400.0597522790797
8477832,1500.0535079417948,2500.0,Cody,Kunyk,50.0,1400.0535079417948
8476411,1500.0341271843129,2500.0,Jonathan,Racine,50.0,1400.0341271843129
8475833,1500.0326410072857,2500.0,Bill,Arnold,50.0,1400.0326410072857
8475198,1500.0295830528291,2500.0,Joonas,Nattinen,50.0,1400.0295830528291
8471428,1500.028554854473,2500.0,Pierre-Luc,Letourneau-Leblond,50.0,1400.028554854473
8473505,1500.0268409421371,2500.0,Peter,LeBlanc,50.0,1400.0268409421371
8470366,1500.02428824817,2500.0,Martin,St Pierre,50.0,1400.02428824817
8474939,1500.015780451179,2500.0,Mark,Van Guilder,50.0,1400.015780451179
8459492,1503.4907052593796,2796.728545333431,Vinny,Prospal,52.88410484572308,1397.7224955679335
8468172,1503.0141140000871,2797.859396958889,Ruslan,Fedotenko,52.89479555645233,1397.2245228871825
8467412,1503.0994634397643,2802.8311472631767,Alexei,Ponikarovsky,52.941771289438144,1397.215920860888
8468434,1502.9309356698498,2802.2021998679893,Andy,McDonald,52.93583096417765,1397.0592737414945
8471859,1502.8090993913038,2798.9399474579764,Sergei,Kostitsyn,52.90500871805973,1396.9990819551842
8469812,1502.999815319635,2809.9019162927407,Chad,LaRose,53.00850796138994,1396.9827993968552
8467353,1502.8471010125445,2804.99744616314,Nik,Antropov,52.96222659748304,1396.9226478175783
8460719,1502.8063999902358,2802.8826434664225,Steve,Sullivan,52.94225763477057,1396.9218847206946
